Tipo;Producto;AlfaBeta;Troquel;CodBarraPrinc;Laboratorio;Precio;Neto;CadenaFrio;RequiereVale;Trazable
D;NEOTIGASON 25 MG CAP X 30;26974;3105404;7792069000291;SANDOZ;249,98;0;0;0;0
D;NEOTINA 200 MG CPR X 30;;603684;7798161930023;ROSSMORE;126,25;0;0;0;0
D;NEOTINA 200 MG CPR X 60;;6036841;7798161930078;ROSSMORE;144,61;0;0;0;0
D;NEOTRETIN D 0.005% CR X 30 GR;26252;4204062;7795373012929;CASSARA;40,55;0;0;0;0
D;NEOTRETIN F 0,050% CR X 30 GR;26254;4204222;7795373012943;CASSARA;47,13;0;0;0;0
D;NEOTRETIN M 0,025% CR X 30 GR;26253;4204142;7795373012936;CASSARA;43,21;0;0;0;0
D;NEPRO ENV X 237 ML;16242;3863431;7790440550137;ABBOTT;19,04;1;0;0;0
D;NERELCO BOLDO SAQ X 20;04277;9991113;7790905000405;HIGATE;7,09;0;0;0;0
D;NERELCO DIGEST SAQ X 20;34727;9990557;7790905000122;HIGATE;10,93;0;0;0;0
D;NERELCO MANZANILLA SAQ X 20;04279;9991114;7790905000429;HIGATE;7,58;0;0;0;0
D;NERELCO TILO SAQ X 20;04282;9994023;7790905000450;HIGATE;18,56;0;0;0;0
D;NERELCO VERDE SAQ X 20;42963;9981660;7790905060171;HIGATE;9,98;0;0;0;0
D;NERISONA C CR X 10 GR;08300;2490461;7795320005011;SCHERING ARGENTINA;32,43;0;0;0;0
D;NERISONA CR X 10 GR;08294;2378851;7795320005219;SCHERING ARGENTINA;34,79;0;0;0;0
D;NERISONA CR X 30 GR;08295;2378852;7795320005318;SCHERING ARGENTINA;68,50;0;0;0;0
D;NERISONA POM X 10 GR;08296;2475531;7795320005417;SCHERING ARGENTINA;31,78;0;0;0;0
D;NERO 40 INY X 6;14973;0424322;7796285047450;BIOTECHNO PHARMA;78,90;0;0;0;0
D;NERO CPR X 30;14972;418723;7796285047443;BIOTECHNO PHARMA;58,66;0;0;0;0
D;NERVISATIS CAP X 30;34963;9990598;7792369023778;GEZZI;32,16;0;0;0;0
D;NERVISATIS GTS X 60 ML;37730;9981084;7792369023983;GEZZI;23,35;0;0;0;0
D;NERVISTOP 1 MG CPR X 50;37432;3146412;7798021296405;LAFEDAR;35,87;0;0;0;0
D;NERVISTOP 2,5 MG CPR X 50;04524;3146592;7798021296443;LAFEDAR;45,12;0;0;0;0
D;NERVOBION FTE B1 B6 B12 CPR X 20;10529;2415711;7796285270520;ELEA;55,95;0;0;0;0
D;NERVOMAX TB12 CPR X 40;15220;3899333;7795371000140;TRB PHARMA;119,96;0;0;0;0
D;NERVOSAL 10 MG CAP X 30;26697;4955082;7798011651313;NEUROPHARMA;71,00;0;0;0;0
D;NERVOSAL 10 MG CAP X 60;26698;4955083;7798011651320;NEUROPHARMA;120,00;0;0;0;0
D;NERVOSAL 20 MG CAP X 30;23416;4552211;7798011650712;NEUROPHARMA;74,00;0;0;0;0
D;NERVOSAL 20 MG CAP X 60;23417;4552212;7798011650729;NEUROPHARMA;130,00;0;0;0;0
D;NESTLE 5 CEREALES ENV X 200 GR;;9990540;7613032814410;NESTLE;9,18;1;0;0;0
D;NESTLE 5 CEREALES ENV X 400 GR;;9990541;7613032814397;NESTLE;15,60;1;0;0;0
D;NESTLE ARROZ BOLSA X 125 GR;;9990772;7613032814373;NESTLE;3,69;1;0;0;0
D;NESTLE ARROZ ENV X 200 GR;;9994137;7613032814359;NESTLE;9,18;1;0;0;0
D;NESTLE JUN CACAO + MIEL ENV X 250 GR;;9980371;7790430024518;NESTLE;2,78;1;0;0;0
D;NESTLE JUN VAINILLA MIEL ENV X 250 GR;;9980888;7790430024525;NESTLE;2,78;1;0;0;0
D;NESTLE MAIZ ENV X 200 GR;28768;9990932;7613032816292;NESTLE;9,18;1;0;0;0
D;NESTLE TRIGO + FRUTAS ENV X 200 GR;4308;9994142;7613032814250;NESTLE;9,18;1;0;0;0
D;NESTLE TRIGO + LECHE ENV X 350 GR;;9984027;7613033649769;NESTLE;15,21;1;0;0;0
D;NESTLE TRIGO + LECHE ENV X 360 GR;;9999151;7613032814236;NESTLE;14,21;1;0;0;0
D;NESTLE TRIGO + MANZ C/COP ENV X 200 GR;;9980886;7790430024662;NESTLE;5,25;1;0;0;0
D;NESTLE TRIGO MIEL ENV X 200 GR;;9990539;7613033649707;NESTLE;9,18;1;0;0;0
D;NETOCUR BALS CPR X 10;02899;3036361;7795361224365;DUNCAN;29,58;0;0;0;0
D;NETOCUR BALS JAR X 100 ML;02843;3036442;7795361224372;DUNCAN;25,79;0;0;0;0
D;NETOCUR CPR X 10;04815;3036101;7795361224389;DUNCAN;26,56;0;0;0;0
D;NETOCUR JAR X 100 ML;04814;3036282;7795361224396;DUNCAN;19,76;0;0;0;0
D;NETUNAL FCO X 200 ML;17250;3358373;7796285270513;ELEA;77,33;0;0;0;0
D;NEULEPTIL GTS X 30 ML;0707;0909522;7795312107891;SANOFI AVENTIS;31,41;0;0;0;0
D;NEUMOBACTICEL CPR X 12;18327;2011031;7790375250294;BAGO;50,04;0;0;0;0
D;NEUMOBACTICEL JAR X 120 ML;18328;2011113;7790375250300;BAGO;90,96;0;0;0;0
D;NEUMOCORT + AEROMED AER BR X 200 DS;33879;4457778;7795373015975;CASSARA;54,20;0;0;0;0
D;NEUMOCORT + AEROMED HFA AER X 200 DS;47358;6079396;7795373022362;CASSARA;87,65;0;0;0;0
D;NEUMOCORT BOR + AEROMED AER X 60 DS;;4457771;7795373014831;CASSARA;51,83;0;0;0;0
D;NEUMOCORT BR 200 MCG AER X 200 DS;31638;4457773;7795373015951;CASSARA;45,18;0;0;0;0
D;NEUMOCORT FTE 400 MCG AER X 150 DS;31893;4457852;7795373015968;CASSARA;66,28;0;0;0;0
D;NEUMOCORT HFA 200 MCG AER X 200 DS;45935;5962862;7795373012912;CASSARA;52,89;0;0;0;0
D;NEUMOTEROL 200 CAP X 120;28675;4903182;7791848281029;PHOENIX;267,58;0;0;0;0
D;NEUMOTEROL 200 CAP X 60;28674;4903181;7791848281012;PHOENIX;179,96;0;0;0;0
D;NEUMOTEROL 200 MCG S/APLIC CAP X 120;31034;4903184;7791848281067;PHOENIX;251,12;0;0;0;0
D;NEUMOTEROL 200 MCG S/APLIC CAP X 60;31033;4903183;7791848281050;PHOENIX;188,34;0;0;0;0
D;NEUMOTEROL 400 CAP X 60;36590;5360971;7791848281104;PHOENIX;229,18;0;0;0;0
D;NEUMOTEROL PED C/APLIC CAP X 120;31035;4974762;7791848281043;PHOENIX;160,24;0;0;0;0
D;NEUMOTEROL PED C/APLIC CAP X 60;31036;4974761;7791848281036;PHOENIX;116,53;0;0;0;0
D;NEUMOTEX 100 MCG P/INH CAP X 60;26441;4673591;7791848244826;PHOENIX;120,80;0;0;0;0
D;NEUMOTEX 200 MCG P/INH CAP X 60;26442;4673671;7791848244833;PHOENIX;120,80;0;0;0;0
D;NEUMOTEX 400 MCG P/INH CAP X 60;26443;4673751;7791848244840;PHOENIX;120,80;0;0;0;0
D;NEUMOTEX BRONQ 200 MCG AER X 100 DS;11209;3443411;7791848244918;PHOENIX;106,34;0;0;0;0
D;NEUMOTEX BRONQ 200 MCG AER X 200 DS;30911;3443412;7791848244710;PHOENIX;159,77;0;0;0;0
D;NEUMOTEX BRONQ C/AEROC 200 MCG AER X 100 DS;39773;3443413;7791848244703;PHOENIX;181,03;0;0;0;0
D;NEUMOTEX BRONQ FTE 400 MCG AER X 100 DS;15168;3895031;7791848244956;PHOENIX;183,86;0;0;0;0
D;NEUMOTEX BRONQ PED AER X 200 DS;24601;3894961;7791848244970;PHOENIX;153,07;0;0;0;0
D;NEUMOTEX BRONQ PED C/AEROC AER X 200 DS;39774;3894962;7791848244697;PHOENIX;202,34;0;0;0;0
D;NEUMOTEX NASAL 50 MCG AER X 200 DS;11208;3443591;7791848244925;PHOENIX;80,45;0;0;0;0
D;NEUMOTEX NEBU ENV X 20 ML;12676;3917062;7791848245007;PHOENIX;121,79;0;0;0;0
D;NEUMOTIDE 100/50 MCG C/APLIC CAP X 60;42073;4846841;7791848257055;PHOENIX;165,17;0;0;0;0
D;NEUMOTIDE 125/25 MCG AER X 120 DS;38898;5523681;7791848257024;PHOENIX;169,79;0;0;0;0
D;NEUMOTIDE 125/25 MCG C/AEROC AER X 120 DS;39772;5523682;7791848257048;PHOENIX;235,05;0;0;0;0
D;NEUMOTIDE 250/25 MCG AER X 120 DS;38901;5523711;7791848257031;PHOENIX;169,79;0;0;0;0
D;NEUMOTIDE 250/50 MCG C/APLIC CAP X 60;42074;4846921;7791848257062;PHOENIX;187,94;0;0;0;0
D;NEUMOTIDE 50/25 MCG AER X 120 DS;38895;5523551;7791848257017;PHOENIX;144,17;0;0;0;0
D;NEUMOTIDE 500/50 MCG C/APLIC CAP X 60;42075;4847091;7791848257079;PHOENIX;191,70;0;0;0;0
D;NEUPAX 20 MG CPR X 30;03201;3115481;7790375252069;BAGO;61,07;0;0;0;0
D;NEUPOGEN 30 MUI FCO AMP X 5;;3199982;7792371039026;ROCHE;1684,78;0;1;0;0
D;NEUPOGEN 30 MUI JER PRELL X 1;23224;4145241;7792371039040;ROCHE;482,36;0;1;0;0
D;NEUPRAM 1 MG CPR X 30;26686;4771263;7798011650897;NEUROPHARMA;36,00;0;0;0;0
D;NEUPRAM 1 MG CPR X 60;26687;4771266;7798011650927;NEUROPHARMA;51,00;0;0;0;0
D;NEUPRAM 10 MG CPR X 30;26690;4771423;7798011650996;NEUROPHARMA;84,00;0;0;0;0
D;NEUPRAM 10 MG CPR X 60;26691;4771426;7798011651023;NEUROPHARMA;141,00;0;0;0;0
D;NEUPRAM 5 MG CPR X 30;26688;4771343;7798011650941;NEUROPHARMA;61,00;0;0;0;0
D;NEUPRAM 5 MG CPR X 60;26689;4771346;7798011650972;NEUROPHARMA;115,00;0;0;0;0
D;NEUPRO 2 MG/24H PARCHES X 7;;5719391;7790375001148;BAGO;213,39;0;1;0;0
D;NEUPRO 4 MG/24H PARCHES X 14;;5719492;7790375001162;BAGO;426,78;0;1;0;0
D;NEUPRO 6 MG/24H PARCHES X 14;;5719552;7790375001179;BAGO;554,17;0;1;0;0
D;NEUPRO 8 MG/24H PARCHES X 14;;5719682;7790375001186;BAGO;681,57;0;1;0;0
D;NEUREX 500 MG CPR RECUB X 30;18020;4033871;7795328051607;BETA;183,15;0;0;0;0
D;NEUREX 500 MG CPR RECUB X 60;18021;4033872;7795328051621;BETA;335,34;0;0;0;0
D;NEUREX 500 MG INY FCO AMP X 6;18022;4033952;7795328051645;BETA;223,53;0;0;0;0
D;NEURICLOR 100 MG CPR X 20;;3108891;7795353913888;SANOFI AVENTIS;55,79;0;0;0;0
D;NEURICLOR FTE 200 MG CPR X 20;;3108971;7792374395853;SANOFI AVENTIS;72,60;0;0;0;0
D;NEURISTAN 150 MG CAP X 30;;5870392;7791909221803;CASASCO;351,13;0;0;0;0
D;NEURISTAN 25 MG CAP X 30;;6054003;7791909221605;CASASCO;73,92;0;0;0;0
D;NEURISTAN 75 MG CAP X 30;;5870262;7791909221728;CASASCO;199,22;0;0;0;0
D;NEURO BILETAN 600 MG CPR X 30;;4504611;7792183000740;GADOR;333,21;0;0;0;0
D;NEURO LAZ 20 MG CPR X 10;36914;3499111;7795347971986;LAZAR;28,61;0;0;0;0
D;NEURO LAZ 20 MG CPR X 30;36915;3499112;7795347971917;LAZAR;64,38;0;0;0;0
D;NEUROACTIL CPR X 30;13492;3492921;7790375245252;BAGO;135,91;0;0;0;0
D;NEUROCINE 50 MG CPR X 30;13685;3680361;7795326138102;IVAX;124,17;0;0;0;0
D;NEUROCINE 50 MG CPR X 60;13686;3680362;7795326138119;IVAX;212,81;0;0;0;0
D;NEURONTIN 100 MG CAP X 100;19998;3885391;7795381410489;PFIZER;467,55;0;0;0;0
D;NEURONTIN 300 MG CAP X 30;30093;3885472;7795381410519;PFIZER;292,10;0;0;0;0
D;NEURONTIN 300 MG CAP X 60;16551;3885471;7795381410526;PFIZER;467,55;0;0;0;0
D;NEURONTIN 400 MG CAP X 60;16552;3885551;7795381410502;PFIZER;601,38;0;0;0;0
D;NEURONTIN 600 MG CPR X 30;27618;4838761;7795381410533;PFIZER;360,63;0;0;0;0
D;NEUROPLUS 20 MG CPR X 15;43870;5861551;7795338016412;BALIARDA;130,65;0;0;0;0
D;NEUROPLUS 20 MG CPR X 30;43871;5861553;7795338016429;BALIARDA;244,72;0;0;0;0
D;NEUROPLUS CPR X 20;22885;4491091;7795338013374;BALIARDA;125,42;0;0;0;0
D;NEUROPLUS CPR X 30;;4491092;7795338016771;BALIARDA;165,84;0;0;0;0
D;NEUROPLUS CPR X 40;22886;4491093;7795338013381;BALIARDA;232,98;0;0;0;0
D;NEUROPLUS DUAL 20/10 MG CPR X 30+30;;6110393;7795338017242;BALIARDA;377,61;0;0;0;0
D;NEUROPLUS DUAL 20/5 MG CPR X 30+30;;6110263;7795338017235;BALIARDA;337,71;0;0;0;0
D;NEUROPLUS GTS X 30 ML;26166;4651212;7795338013596;BALIARDA;165,66;0;0;0;0
D;NEUROSOMAT 0,25 MG CPR X 30;;5681551;7795328056329;BETA;70,91;0;0;0;0
D;NEUROSOMAT 0,25 MG CPR X 90;;5681553;7795328056343;BETA;204,44;0;0;0;0
D;NEUROSOMAT 1 MG CPR X 30;;5681681;7795328056374;BETA;262,92;0;0;0;0
D;NEUROSOMAT 1 MG CPR X 90;;5681683;7795328056398;BETA;709,91;0;0;0;0
D;NEUROTIOCT 200 MG CPR X 30;21205;4387061;7795371458224;TRB PHARMA;100,55;0;0;0;0
D;NEUROTIOCT 600 MG CPR X 30;21206;4387221;7795371458231;TRB PHARMA;305,84;0;0;0;0
D;NEUROTROX CPR X 10;31881;5105951;7796285050597;ELEA;56,88;0;0;0;0
D;NEUROTROX CPR X 30;31882;5105952;7796285050603;ELEA;162,46;0;0;0;0
D;NEUROTROX CR 12,5 MG CPR X 10;37214;5406421;7796285051976;ELEA;30,02;0;0;0;0
D;NEUROTROX CR 12,5 MG CPR X 30;37215;5406422;7796285051983;ELEA;89,90;0;0;0;0
D;NEUROTROX CR 25 MG CPR X 10;37216;5406551;7796285051990;ELEA;33,93;0;0;0;0
D;NEUROZEPAM 3 MG CPR X 30;11996;2420903;7792069005975;NOVA ARGENTIA;31,67;0;0;0;0
D;NEUROZEPAM 6 MG CPR X 30;11997;2421073;7792069005982;NOVA ARGENTIA;45,27;0;0;0;0
D;NEURYL 0,25 MG CPR X 50;28103;4813172;7790375251727;BAGO;31,46;0;0;0;0
D;NEURYL 0,5 MG CPR X 30;35428;4736371;7790375261825;BAGO;32,39;0;0;0;0
D;NEURYL 0,50 MG CPR X 50;26895;4736372;7790375251338;BAGO;53,17;0;0;0;0
D;NEURYL 1 MG CPR X 50;28104;4813252;7790375251710;BAGO;56,26;0;0;0;0
D;NEURYL 2 MG CPR X 30;35429;4736451;7790375261832;BAGO;36,71;0;0;0;0
D;NEURYL 2 MG CPR X 50;26896;4736452;7790375251321;BAGO;62,93;0;0;0;0
D;NEURYL FLASH 0,50 MG CPR X 50;30024;4957083;7790375251833;BAGO;52,98;0;0;0;0
D;NEURYL GTS X 20 ML;28545;4736531;7790375251444;BAGO;44,09;0;0;0;0
D;NEUTOP 100 MG CPR REC X 28;34844;5233461;7796285051310;ELEA;220,91;0;0;0;0
D;NEUTOP 100 MG CPR REC X 56;35645;5233462;7796285050436;ELEA;419,59;0;0;0;0
D;NEUTOP 25 MG CPR REC X 28;34842;5233251;7796285051297;ELEA;78,19;0;0;0;0
D;NEUTOP 50 MG CPR REC X 28;34843;5233301;7796285051303;ELEA;142,74;0;0;0;0
D;NEUTRACOL 600 MG CPR X 30;22395;4472102;7795328050969;BETA;207,95;0;0;0;0
D;NEUTROFIL 30 FCO AMP X 1;;4644201;7795373014183;CASSARA;270,23;0;1;0;0
D;NEUTROFIL 30 FCO AMP X 5;;4644202;7795373014190;CASSARA;1309,55;0;1;0;0
D;NEUTROMAX 300 MCG FCO AMP X 1;16596;4001851;7795356000097;SIDUS;336,60;0;1;0;0
D;NEUTROMAX 300 MCG FCO AMP X 5;16597;4001853;7795355000135;SIDUS;1611,60;0;1;0;0
D;NEUTROMAX 300 MCG FCO AMP X 8;16598;4001854;7795356000110;SIDUS;2459,40;0;1;0;0
D;NEUTROMAX 480 MCG FCO AMP X 5;;4001933;7795356000134;SIDUS;2225,90;0;1;0;0
D;NEVANAC 0,1% SUSP OFT X 5 ML;38114;5473421;7792086416563;ALCON;134,29;0;1;0;0
D;NEWCLAR GTS OFT X 10 ML;30265;4490761;7791763000361;RAYMOS;50,57;0;0;0;0
D;NEWFLOX SOL OFT X 5 ML;32816;4836782;7791763000378;RAYMOS;57,36;0;0;0;0
D;NEXIUM 10 MG SOB X 28;;5773391;7795302303722;ASTRA ZENECA;200,99;0;0;0;1
D;NEXIUM 20 MG CPR X 14;28423;4849731;7795302180095;ASTRA ZENECA;88,90;0;0;0;0
D;NEXIUM 20 MG CPR X 28;28424;4849732;7795302180101;ASTRA ZENECA;172,82;0;0;0;0
D;NEXIUM 40 MG CPR X 14;28425;4849811;7795302180118;ASTRA ZENECA;125,88;0;0;0;0
D;NEXIUM 40 MG CPR X 28;28426;4849812;7795302180125;ASTRA ZENECA;248,07;0;0;0;0
D;NEXIUM IV 40 MG VIAL X 1;34774;5237011;7795302000416;ASTRA ZENECA;56,38;0;0;0;1
D;NEXOVITAL ADC GTS X 20 ML;;6062131;7793742000164;ANDROMACO;55,27;0;0;0;0
D;NEXOVITAL COMPLEX CAP X 30;;6051971;7793742000171;ANDROMACO;95,16;0;0;0;0
D;NEXOVITAL COMPLEX CAP X 60;;6051972;7793742000188;ANDROMACO;165,44;0;0;0;0
D;NEXOVITAL FLUOR GTS X 30 ML;;6061711;7793742000195;ANDROMACO;53,81;0;0;0;0
D;NEXOVITAL FOLICO 1 MG CPR X 30;44197;5842551;7793742000201;ANDROMACO;34,56;0;0;0;0
D;NEXOVITAL FOLICO 1 MG CPR X 60;44198;5842552;7793742000232;ANDROMACO;58,70;0;0;0;0
D;NEXOVITAL FOLICO 5 MG CPR X 30;44199;5842681;7793742000218;ANDROMACO;45,40;0;0;0;0
D;NEXOVITAL FOLICO 5 MG CPR X 60;44200;5842682;7793742000249;ANDROMACO;75,78;0;0;0;0
D;NEXT CPR X 10;;9983806;650240010538;GENOMMA;28,25;0;0;0;0
D;NEXT STEP 2 MG CPR X 30;38770;5511841;7798161990041;FRANCELAB ARGENTINA;72,66;0;0;0;0
D;NEXT STEP 2 MG CPR X 60;;5511842;7798084840133;FRANCELAB ARGENTINA;90,22;0;0;0;0
D;NEXT STEP 4 MG CPR X 30;38772;5511971;7798142290047;FRANCELAB ARGENTINA;138,16;0;0;0;0
D;NIASPAN 1000 MG CPR X 28;35754;5289212;7795317004355;ABBOTT;152,65;0;0;0;0
D;NIASPAN CR 1000 MG CPR X 30;;5957001;7790440308028;ABBOTT;201,13;0;0;0;0
D;NIASPAN CR 500 MG CPR X 30;;5956841;7790440307427;ABBOTT;133,65;0;0;0;0
D;NIASPAN CR 750 MG CPR X 30;;5956971;7790440307922;ABBOTT;167,20;0;0;0;0
D;NICERGOLENT 20 MG CAP X 20;;2857772;7795353914557;SANOFI AVENTIS;67,23;0;0;0;0
D;NICORETTE 2 MG FRESH MINT CHICLES X 30;;9983371;3574660429855;JOHNSON Y JOHNSON;44,22;0;0;0;0
D;NICOTIBINA 300 MG CPR X 30;05080;2182811;7795315000168;SANOFI AVENTIS;15,30;0;0;0;0
D;NICOTINELL 1 MG MENTA PAST X 24;;9983299;7795306000184;NOVARTIS;43,65;0;0;0;0
D;NICOTINELL 2 MG FRUTAS CHICLES X 24;;9982374;7795306000986;NOVARTIS;34,06;0;0;0;0
D;NICOTINELL 2 MG MENTA CHICLES X 24;39698;9980753;7795306616620;NOVARTIS;34,06;0;0;0;0
D;NICOTINELL 2 MG MENTA PAST X 24;46485;9983300;7795306000191;NOVARTIS;43,65;0;0;0;0
D;NICOTINELL 4 MG FRUTAS CHICLES X 24;;9982375;7795306000993;NOVARTIS;38,13;0;0;0;0
D;NICOTINELL 4 MG MENTA CHICLES X 24;39699;9980754;7795306616637;NOVARTIS;38,13;0;0;0;0
D;NICOTINELL TTS 10 SISTEMAS X 21;09912;3232042;7795306500912;NOVARTIS;254,09;0;0;0;0
D;NICOTINELL TTS 20 SISTEMAS X 21;09914;3232122;7795306501131;NOVARTIS;275,50;0;0;0;0
D;NICOTINELL TTS 30 SISTEMAS X 21;09916;3232202;7795306501308;NOVARTIS;296,35;0;0;0;0
D;NICOZINC CPR X 20;;2772531;7795375568004;SOUBEIRAN CHOBET;32,61;0;0;0;0
D;NICOZINC CPR X 50;10559;2772532;7795375570007;SOUBEIRAN CHOBET;73,53;0;0;0;0
D;NICOZINC SOL X 20 ML;;2772534;7795375000153;SOUBEIRAN CHOBET;38,35;0;0;0;0
D;NICOZINC SOL X 40 ML;08649;2772533;7795375571004;SOUBEIRAN CHOBET;52,88;0;0;0;0
D;NIDIB 5 MG CPR X 28;;6125842;7795338012285;BALIARDA;114,72;0;0;0;0
D;NIDINA 1 BEBE LATA X 400 GR;;9982950;7891000078907;NESTLE;31,60;1;0;0;0
D;NIDINA 1 BEBE LATA X 800 GR;;9982949;7891000079027;NESTLE;53,41;1;0;0;0
D;NIDINA 2 BEBE LATA X 800 GR;;9984215;7891000080337;NESTLE;52,36;1;0;0;0
D;NIDO CREC PREBIO 3 LATA X 400 GR;;9983634;7613033638589;NESTLE;22,67;1;0;0;0
D;NIDO CREC PREBIO 3 LATA X 800 GR;;9983633;7613033639722;NESTLE;42,44;1;0;0;0
D;NIDO FORTI GROW BOLSA X 400 GR;;9984180;7613034020956;NESTLE;15,49;1;0;0;0
D;NIDO FORTI GROW LATA X 800 GR;;9984179;7613034020970;NESTLE;29,45;1;0;0;0
D;NIDO INST DIA A DIA BOLSA X 800 GR;;9983405;7613033504730;NESTLE;19,00;1;0;0;0
D;NIDO INST DIA A DIA LATA X 800 GR;;9983208;7613033021084;NESTLE;17,74;1;0;0;0
D;NIFED SOL 30 MG CPR X 30;25871;4151001;7791848255013;PHOENIX;84,00;0;0;0;0
D;NIFED SOL 60 MG CPR X 30;25872;4151181;7791848255020;PHOENIX;104,25;0;0;0;0
D;NIFEDIPINA BIOTENK RET 20 MG CPR X 50;22356;3695052;7796363000483;BIOTENK;45,00;0;0;0;0
D;NIFELAT B CPR X 50;;2242962;7795356966409;SIDUS;8,91;0;0;0;0
D;NIFOSTIN 500 MG CPR X 5;;4471612;7798094762821;PENN PHARMACEUTICALS;31,02;0;0;0;0
D;NIGHT CREAM ENV X 50;15933;9997365;7795213000086;ALLANMAR;100,00;1;0;0;0
D;NILFLUX AD GRAG X 10;01481;399261;7792796000243;BIOL;64,53;0;0;0;0
D;NILFLUX INF 1 GR SOB X 10;07688;15009;7792796000250;BIOL;56,05;0;0;0;0
D;NILGRIP JUN VAC ANTIG JER PRELL X 0,25 ML;43177;4677972;7792796000144;BIOL;79,29;0;1;0;0
D;NILGRIP VAC ANTIG JER PRELL X 0,5 ML;25542;4677971;7792796475935;BIOL;77,12;0;1;0;0
D;NIMODILAT 30 MG CPR X 100;12655;3500754;7795347000389;LAZAR;132,41;0;0;0;0
D;NIMODILAT 30 MG CPR X 30;34915;3500752;7795347971351;LAZAR;48,03;0;0;0;0
D;NIMODILAT 30 MG CPR X 60;12654;3500753;7795347000372;LAZAR;78,69;0;0;0;0
D;NIMODILAT FTE 60 MG CPR REC X 30;24394;4561203;7795347939894;LAZAR;76,94;0;0;0;0
D;NIMODILAT FTE 60 MG CPR REC X 60;24395;4561206;7795347939900;LAZAR;93,88;0;0;0;0
D;NIMODILAT PLUS CPR X 30;30805;4611373;7795347939573;LAZAR;98,10;0;0;0;0
D;NIMODILAT PLUS CPR X 60;30806;4611376;7795347939580;LAZAR;175,38;0;0;0;0
D;NIMODIPINA 30 MG CPR X 20;03631;3134531;7792069001823;SANDOZ;41,78;0;0;0;0
D;NIMODIPINA 30 MG CPR X 60;03640;3134532;7792069001830;SANDOZ;108,66;0;0;0;0
D;NIMOREAGIN CPR REC X 30;14395;3816083;7795338001043;BALIARDA;99,50;0;0;0;0
D;NIMOREAGIN CPR REC X 60;14396;3816086;7795338001050;BALIARDA;175,99;0;0;0;0
D;NIMOSOMAZINA CPR X 30;31698;4951102;7795337909203;TEMIS LOSTALO;74,30;0;0;0;0
D;NIMOSOMAZINA CPR X 60;29137;4951101;7795337908558;TEMIS LOSTALO;135,35;0;0;0;0
D;NIMOTOP 30 MG CPR X 30;04873;3075471;7793640000488;BAYER;83,67;0;0;0;0
D;NIMOTOP 30 MG CPR X 60;08483;3075472;7793640000495;BAYER;142,32;0;0;0;0
D;NIMOTOP 4% GTS X 25 ML;14035;3680941;7793640001911;BAYER;86,87;0;0;0;0
D;NIO CREME MICRO GEL X 50 GR;13611;9998763;7798024330151;LAGOS;114,70;1;0;0;0
D;NIO CREME P/PARPADOS CR X 15 GR;33029;9990399;7798024332742;LAGOS;96,69;1;0;0;0
D;NIO CREME P/ROSTRO CR X 50 GR;33028;9990400;7798024332735;LAGOS;110,69;1;0;0;0
D;NIO MARINE GEL X 200 GR;28975;9997267;7798024332698;LAGOS;118,70;1;0;0;0
D;NIOFEN ORAL 150 MG CAP X 1;32361;5136481;7795380003453;INVESTI FARMA;30,30;0;0;0;0
D;NIOFEN ORAL 150 MG CAP X 2;32362;5136482;7795380003460;INVESTI FARMA;53,03;0;0;0;0
D;NIOFEN ORAL 150 MG CAP X 4;32363;5136483;7795380003477;INVESTI FARMA;90,89;0;0;0;0
D;NIOFEN VAG CAP X 1;32360;5139381;7795380003484;INVESTI FARMA;36,36;0;0;0;0
D;NIQUITIN 2 MG CPR X 24;42603;9981607;7794640150050;GLAXOSMITHKLINE;53,76;0;0;0;0
D;NIQUITIN 2 MG CPR X 72;;9984148;7794640170188;GLAXOSMITHKLINE;107,53;0;0;0;0
D;NIQUITIN 4 MG CPR X 24;42604;9981608;7794640150067;GLAXOSMITHKLINE;57,20;0;0;0;0
D;NIQUITIN 4 MG CPR X 72;;9984149;7794640170195;GLAXOSMITHKLINE;114,41;0;0;0;0
D;NIRAPEL 10 MG CPR X 20;08699;3014161;7795350022408;IVAX;36,83;0;0;0;0
D;NIRAPEL 10 MG CPR X 50;05929;3014162;7795350022415;IVAX;84,62;0;0;0;0
D;NIRAPEL 20 MG CPR X 20;08700;3014241;7795350022453;IVAX;60,35;0;0;0;0
D;NIRAPEL 20 MG CPR X 50;06024;3014242;7795350022460;IVAX;130,74;0;0;0;0
D;NIRPOL 5 MG CPR X 28;;5992392;7791909112040;CASASCO;119,71;0;0;0;0
D;NISTAT CPR VAG X 24;03286;3081731;7798066760046;CEVALLOS SALUD;42,42;0;0;0;0
D;NISTAT POM X 30 GR;03285;3081991;7798066760053;CEVALLOS SALUD;35,91;0;0;0;0
D;NISTAT SUSP ORAL X 60 ML;14485;3081811;7798066760039;CEVALLOS SALUD;46,85;0;0;0;0
D;NISTATINA LAFEDAR CPR VAG X 24;32417;5111641;7798021295743;LAFEDAR;50,63;0;0;0;0
D;NISTATINA LAFEDAR POM X 30 GR;17662;412164;7798021290151;LAFEDAR;40,57;0;0;0;0
D;NISTATINA LAFEDAR SUSP X 24 ML;17663;412156;7798021290144;LAFEDAR;37,92;0;0;0;0
D;NISTATINA LAFEDAR SUSP X 60 ML;17664;4121561;7798021295316;LAFEDAR;40,34;0;0;0;0
D;NITEN 100 MG CPR X 30;31469;5064961;7795350001533;IVAX;194,72;0;0;0;0
D;NITEN CPR X 15;16399;3981161;7795350022507;IVAX;77,44;0;0;0;0
